ID,Confirmed,Deaths
368,51782,769
369,417833,8394
370,648743,17282
371,940359,17267
372,530174,7013
373,307893,7136
374,586690,8853
375,105837,1453
376,211280,2182
377,306672,5326
378,86476,1251
379,935300,24785
380,192750,4099
381,1937424,50752
382,927107,12127
383,103406,1503
384,1029596,19040
385,441792,5094
386,167525,2452
387,1048560,25377
388,140523,2666
389,559786,9273
390,119055,1937
391,821066,11904
392,2831739,50864
393,388942,2179
394,19772,235
395,629824,12119
396,370563,5247
397,144175,2744
398,640482,7348
399,56819,700
400,523940,10576
401,63919,318
402,842329,16970
403,335713,5748
404,3691316,60088
405,471243,6144
406,318845,7895
407,97089,1596
408,2096248,34094
409,1066780,19709
410,31251,463
411,183447,1997
412,1260227,23701
413,693444,13055
414,355714,5753
415,305548,4870
416,429712,57942
417,450171,10296
418,51939,773
419,418658,8408
420,650388,17282
421,1020531,17286
422,531933,7018
423,308227,7149
424,587318,8853
425,105997,1455
426,211539,2182
427,307043,5335
428,86777,1252
429,938745,24810
430,192873,4117
431,1944701,50808
432,928723,12127
433,103483,1503
434,1031108,19040
435,442008,5106
436,167869,2469
437,1051169,25415
438,140942,2670
439,560798,9287
440,119235,1937
441,822233,11904
442,2836842,51113
443,389355,2187
444,19935,236
445,631179,12459
446,371336,5247
447,144478,2750
448,641040,7348
449,56881,700
450,524891,10576
451,64064,318
452,842329,16970
453,336325,5761
454,3693785,60183
455,472402,6148
456,319748,7895
457,97358,1599
458,2100330,34167
459,1067309,19769
460,31319,463
461,183718,2000
462,1261991,23715
463,694216,13055
464,356160,5753
465,305724,4870
466,429888,88783
467,450767,10313
468,52098,778
469,419481,8422
470,652016,17282
471,1134681,17304
472,533424,7038
473,308560,7162
474,587927,8853
475,106157,1457
476,211793,2182
477,307413,5344
478,87024,1253
479,942224,24835
480,192985,4135
481,1951957,50862
482,930319,12127
483,103569,1503
484,1032618,19040
485,442214,5126
486,168208,2469
487,1053773,25453
488,141303,2674
489,561804,9300
490,119416,1937
491,823401,11904
492,2841987,51348
493,389758,2195
494,20102,237
495,632530,12822
496,372098,5247
497,144779,2756
498,641584,7348
499,56944,700
500,525843,10576
501,64209,318
502,842329,16970
503,336940,5774
504,3696211,60276
505,473460,6152
506,320561,7895
507,97630,1602
508,2104218,34240
509,1067752,19839
510,31378,463
511,183963,2003
512,1263728,23728
513,694976,13055
514,356592,5753
515,305894,4870
516,430014,155031
517,451365,10330
518,52261,784
519,420302,8436
520,653624,17282
521,1305269,17322
522,534800,7056
523,308896,7175
524,588528,8853
525,106316,1459
526,212035,2182
527,307783,5353
528,87271,1254
529,945517,24861
530,193086,4152
531,1959209,50916
532,931895,12127
533,103662,1503
534,1034078,19040
535,442403,5153
536,168531,2469
537,1056363,25491
538,141572,2677
539,562804,9314
540,119597,1937
541,824578,11904
542,2847115,51568
543,390156,2203
544,20253,238
545,633873,13197
546,372851,5247
547,145078,2762
548,642112,7349
549,57005,700
550,526795,10576
551,64335,318
552,842329,16970
553,337560,5787
554,3698655,60373
555,474449,6156
556,321553,7896
557,97896,1604
558,2107894,34312
559,1068124,19911
560,31436,463
561,184236,2007
562,1265441,23740
563,695728,13055
564,357024,5753
565,306069,4870
566,430092,264793
567,451969,10348
568,52426,789
569,421122,8450
570,655212,17282
571,1562336,17339
572,536084,7067
573,309240,7189
574,589131,8853
575,106476,1461
576,212263,2182
577,308155,5362
578,87515,1255
579,948861,24889
580,193181,4167
581,1966429,50967
582,933521,12127
583,103757,1503
584,1035531,19040
585,442610,5184
586,168845,2469
587,1058951,25529
588,142040,2680
589,563800,9328
590,119773,1937
591,825772,11904
592,2852293,51754
593,390551,2211
594,20408,239
595,635207,13586
596,373589,5247
597,145374,2768
598,642631,7352
599,57070,700
600,527746,10576
601,64448,318
602,842329,16970
603,338189,5800
604,3701118,60473
605,475450,6161
606,322691,7897
607,98157,1606
608,2111491,34384
609,1068484,19962
610,31493,463
611,184627,2012
612,1267141,23752
613,696475,13055
614,357503,5753
615,306248,4870
616,430164,431774
617,452580,10367
618,52592,796
619,421939,8464
620,656792,17282
621,1948175,17357
622,537417,7074
623,309596,7203
624,589741,8853
625,106639,1463
626,212486,2182
627,308531,5371
628,87764,1256
629,952284,24923
630,193272,4181
631,1973608,51014
632,935184,12127
633,103852,1503
634,1037002,19040
635,442831,5217
636,169172,2469
637,1061595,25568
638,142568,2683
639,564798,9342
640,119945,1937
641,826985,11904
642,2857515,51894
643,390950,2219
644,20550,240
645,636541,13898
646,374357,5247
647,145670,2774
648,643156,7358
649,57138,700
650,528697,10576
651,64596,318
652,842329,16970
653,338827,5813
654,3703547,60575
655,476538,6166
656,323678,7897
657,98413,1608
658,2115195,34456
659,1068798,20009
660,31549,463
661,185023,2017
662,1268842,23765
663,697224,13055
664,357981,5753
665,306421,4870
666,430225,566132
667,453189,10385
668,52759,803
669,422755,8478
670,658376,17282
671,2509234,17375
672,538717,7080
673,309969,7217
674,590360,8853
675,106804,1465
676,212715,2182
677,308909,5381
678,88017,1257
679,955720,24973
680,193355,4195
681,1980747,51052
682,936769,12127
683,103948,1503
684,1038468,19040
685,443000,5251
686,169515,2500
687,1064223,25608
688,143094,2686
689,565799,9357
690,120127,1937
691,828190,11904
692,2862776,52019
693,391365,2228
694,20690,241
695,637880,14097
696,375109,5247
697,145965,2781
698,643695,7367
699,57204,700
700,529648,10576
701,64721,318
702,842329,16970
703,339473,5826
704,3705981,60678
705,477791,6171
706,324593,7897
707,98673,1610
708,2118743,34528
709,1069044,20056
710,31605,463
711,185427,2023
712,1270526,23777
713,697974,13055
714,358456,5753
715,306598,4870
716,430225,1002671
717,453799,10403
718,52929,810
719,423571,8492
720,659948,17282
721,3366616,17392
722,540053,7089
723,310353,7231
724,590981,8853
725,106970,1467
726,212935,2182
727,309289,5391
728,88268,1258
729,959287,25011
730,193430,4210
731,1987944,51090
732,938362,12127
733,104043,1503
734,1039893,19040
735,443174,5285
736,169851,2500
737,1066841,25648
738,143622,2689
739,566806,9373
740,120309,1937
741,829399,11904
742,2868078,52154
743,391781,2237
744,20824,242
745,639219,14228
746,375859,5247
747,146260,2788
748,644214,7372
749,57271,700
750,530598,10576
751,64888,318
752,842329,16970
753,340125,5839
754,3708412,60780
755,478918,6176
756,325552,7897
757,98934,1612
758,2122092,34600
759,1069175,20103
760,31660,463
761,185816,2029
762,1272187,23788
763,698714,13055
764,358908,5753
765,306766,4870
766,430225,1947024
767,454410,10422
768,53103,817
769,424384,8506
770,661500,17282
771,4669527,17409
772,541312,7098
773,310740,7245
774,591599,8853
775,107135,1469
776,213141,2182
777,309670,5401
778,88508,1260
779,962851,25040
780,193479,4226
781,1995122,51123
782,939943,12127
783,104133,1504
784,1041296,19040
785,443331,5313
786,170174,2500
787,1069448,25688
788,144141,2692
789,567813,9389
790,120492,1937
791,830607,11904
792,2873428,52357
793,392191,2246
794,20950,243
795,640564,14320
796,376593,5247
797,146553,2793
798,644722,7372
799,57338,700
800,531548,10576
801,65054,318
802,842329,16970
803,340777,5852
804,3710836,60878
805,480089,6181
806,326528,7897
807,99194,1614
808,2125380,34672
809,1069248,20150
810,31715,463
811,186189,2034
812,1273850,23800
813,699454,13055
814,359370,5753
815,306934,4870
816,430225,2789749
817,455022,10441
818,53277,825
819,425197,8520
820,663051,17282
821,6650591,17426
822,542639,7105
823,311126,7259
824,592216,8853
825,107300,1471
826,213349,2182
827,310051,5411
828,88746,1262
829,966417,25067
830,193519,4241
831,2002284,51156
832,941523,12127
833,104217,1505
834,1042698,19040
835,443481,5341
836,170498,2500
837,1072055,25728
838,144645,2696
839,568820,9404
840,120675,1937
841,831816,11904
842,2878786,52542
843,392599,2255
844,21076,244
845,641908,14401
846,377327,5247
847,146846,2798
848,645230,7372
849,57405,700
850,532498,10576
851,65223,318
852,842329,16970
853,341429,5865
854,3713255,60972
855,481247,6186
856,327515,7897
857,99454,1616
858,2128583,34745
859,1069260,20197
860,31770,463
861,186549,2039
862,1275513,23812
863,700194,13055
864,359838,5753
865,307102,4870
866,430225,3261804
867,455634,10460
868,53451,833
869,426011,8534
870,664600,17282
871,9689668,17443
872,544016,7111
873,311511,7273
874,592833,8853
875,107465,1473
876,213557,2182
877,310432,5421
878,88984,1264
879,969984,25093
880,193549,4256
881,2009420,51188
882,943102,12127
883,104295,1506
884,1044098,19040
885,443623,5370
886,170823,2500
887,1074662,25768
888,145144,2700
889,569826,9419
890,120857,1937
891,833026,11904
892,2884153,52715
893,393006,2264
894,21172,245
895,643252,14472
896,378062,5247
897,147139,2803
898,645738,7372
899,57472,700
900,533448,10576
901,65392,318
902,842329,16970
903,342082,5878
904,3715670,61064
905,482379,6191
906,328518,7897
907,99714,1618
908,2131692,34818
909,1069260,20245
910,31825,463
911,186899,2044
912,1277176,23824
913,700933,13055
914,360313,5753
915,307270,4870
916,430225,4804956
917,456247,10479
918,53626,841
919,426825,8548
920,666147,17282
921,14268023,17460
922,545452,7117
923,311897,7287
924,593450,8853
925,107630,1475
926,213765,2182
927,310813,5431
928,89222,1265
929,973553,25119
930,193570,4271
931,2016521,51219
932,944681,12127
933,104371,1507
934,1045495,19040
935,443759,5400
936,171150,3157
937,1077269,25808
938,145674,2704
939,570832,9434
940,121039,1937
941,834237,11904
942,2889529,52882
943,393413,2273
944,21210,246
945,644596,14535
946,378797,5247
947,147432,2808
948,646245,7372
949,57539,700
950,534398,10576
951,65550,318
952,842329,16970
953,342735,5891
954,3718082,61156
955,483525,6196
956,329543,7897
957,99974,1621
958,2134697,34891
959,1069260,20295
960,31880,463
961,187258,2048
962,1278839,23836
963,701671,13055
964,360792,5753
965,307438,4870
966,430225,7484277
967,456860,10498
968,53801,849
969,427639,8562
970,667692,17282
971,21498376,17477
972,546952,7126
973,312284,7301
974,594066,8853
975,107795,1477
976,213972,2182
977,311194,5441
978,89462,1266
979,977123,25145
980,193580,4285
981,2023581,51248
982,946258,12127
983,104450,1508
984,1046888,19040
985,443887,5430
986,171481,15460
987,1079877,25848
988,146165,2708
989,571837,9449
990,121221,1937
991,835449,11904
992,2894914,53049
993,393821,2282
994,21210,247
995,645940,14592
996,379532,5247
997,147724,2812
998,646752,7372
999,57606,700
1000,535348,10576
1001,65690,318
1002,842329,16970
1003,343388,5904
1004,3720491,61249
1005,484719,6201
1006,330573,7897
1007,100235,1624
1008,2137581,34964
1009,1069260,20349
1010,31936,463
1011,187630,2052
1012,1280500,23849
1013,702408,13055
1014,361271,5753
1015,307606,4870
1016,430225,11984779
1017,457474,10517
1018,53976,857
1019,428453,8576
1020,669235,17282
1021,32638428,17494
1022,548518,7135
1023,312673,7315
1024,594682,8853
1025,107960,1479
1026,214178,2182
1027,311576,5451
1028,89705,1267
1029,980696,25171
1030,193580,4297
1031,2030598,51274
1032,947834,12127
1033,104538,1509
1034,1048276,19040
1035,444005,5461
1036,171817,15460
1037,1082485,25888
1038,146656,2713
1039,572842,9464
1040,121403,1937
1041,836662,11904
1042,2900308,53221
1043,394230,2291
1044,21210,248
1045,647284,14646
1046,380267,5247
1047,148016,2816
1048,647257,7372
1049,57674,700
1050,536298,10576
1051,65816,318
1052,842329,16970
1053,344042,5917
1054,3722894,61342
1055,486012,6206
1056,331583,7897
1057,100497,1628
1058,2140293,35037
1059,1069260,20404
1060,31992,463
1061,187984,2056
1062,1282158,23862
1063,703144,13055
1064,361744,5753
1065,307773,4870
1066,430225,18407779
1067,458088,10536
1068,54151,866
1069,429267,8590
1070,670776,17282
1071,48316100,17511
1072,550103,7142
1073,313064,7329
1074,595298,8853
1075,108125,1481
1076,214381,2182
1077,311958,5461
1078,89951,1268
1079,984270,25198
1080,193580,4308
1081,2037569,51297
1082,949407,12127
1083,104631,1509
1084,1049657,19040
1085,444111,5492
1086,172155,15460
1087,1085093,25928
1088,147149,2718
1089,573847,9479
1090,121585,1937
1091,837875,11904
1092,2905710,53401
1093,394639,2300
1094,21250,249
1095,648628,14697
1096,381000,5247
1097,148308,2820
1098,647759,7372
1099,57742,700
1100,537248,10576
1101,65958,318
1102,842329,16970
1103,344696,5930
1104,3725293,61435
1105,487268,6211
1106,332590,7897
1107,100760,1633
1108,2142765,35110
1109,1069260,20460
1110,32049,463
1111,188319,2060
1112,1283813,23875
1113,703878,13055
1114,362206,5753
1115,307940,4870
1116,430225,28775445
1117,458702,10555
1118,54326,875
1119,430081,8604
1120,672314,17282
1121,71853032,17528
1122,551670,7147
1123,313456,7343
1124,595913,8853
1125,108290,1483
1126,214580,2182
1127,312340,5471
1128,90200,1269
1129,987844,25225
1130,193580,4319
1131,2044493,51316
1132,950978,12127
1133,104724,1509
1134,1051031,19040
1135,444208,5524
1136,172492,15460
1137,1087701,25968
1138,147643,2723
1139,574852,9494
1140,121767,1937
1141,839089,11904
1142,2911119,53592
1143,395047,2309
1144,21400,250
1145,649971,14746
1146,381732,5247
1147,148600,2824
1148,648257,7372
1149,57810,700
1150,538198,10576
1151,66124,318
1152,842329,16970
1153,345350,5943
1154,3727688,61528
1155,488521,6216
1156,333591,7897
1157,101024,1639
1158,2144975,35183
1159,1069260,20517
1160,32106,463
1161,188637,2064
1162,1285463,23888
1163,704611,13055
1164,362660,5753
1165,308106,4870
1166,430225,45787137
1167,459317,10574
1168,54500,884
1169,430895,8618
1170,673848,17282
1171,107851744,17545
1172,553087,7152
1173,313850,7357
1174,596528,8853
1175,108455,1485
1176,214774,2182
1177,312722,5481
1178,90452,1270
1179,991419,25253
1180,193580,4329
1181,2051371,51330
1182,952546,12127
1183,104818,1509
1184,1052398,19040
1185,444295,5557
1186,172827,15460
1187,1090308,26008
1188,148139,2728
1189,575857,9509
1190,121949,1937
1191,840304,11904
1192,2916535,53792
1193,395454,2318
1194,21552,251
1195,651314,14792
1196,382463,5247
1197,148892,2828
1198,648749,7372
1199,57878,700
1200,539148,10576
1201,66301,318
1202,842329,16970
1203,346004,5956
1204,3730079,61620
1205,489728,6221
1206,334592,7897
1207,101288,1645
1208,2146898,35256
1209,1069260,20575
1210,32163,463
1211,188948,2069
1212,1287110,23900
1213,705342,13055
1214,363107,5753
1215,308272,4870
1216,430225,72201627
1217,459932,10593
1218,54674,892
1219,431709,8632
1220,675379,17282
1221,160715272,17562
1222,554389,7160
1223,314247,7371
1224,597142,8853
1225,108620,1487
1226,214963,2182
1227,313104,5491
1228,90706,1271
1229,994994,25282
1230,193580,4337
1231,2058239,51339
1232,954112,12127
1233,104912,1509
1234,1053759,19040
1235,444373,5591
1236,173160,15460
1237,1092915,26048
1238,148634,2733
1239,576862,9524
1240,122131,1937
1241,841519,11904
1242,2921958,53999
1243,395860,2327
1244,21704,252
1245,652657,14835
1246,383193,5247
1247,149183,2832
1248,649237,7372
1249,57946,700
1250,540098,10576
1251,66478,318
1252,842329,16970
1253,346658,5969
1254,3732467,61713
1255,490904,6226
1256,335600,7897
1257,101551,1650
1258,2148527,35329
1259,1069260,20635
1260,32219,463
1261,189266,2075
1262,1288753,23912
1263,706071,13055
1264,363557,5753
1265,308438,4870
1266,430225,112704743
1267,460547,10612
1268,54848,900
1269,432523,8646
1270,676907,17282
1271,239699928,17579
1272,555668,7168
1273,314647,7385
1274,597757,8853
1275,108785,1489
1276,215147,2182
1277,313487,5501
1278,90961,1272
1279,998568,25312
1280,193580,4344
1281,2065095,51344
1282,955677,12127
1283,105007,1509
1284,1055113,19040
1285,444441,5626
1286,173492,15460
1287,1095522,26088
1288,149119,2737
1289,577867,9539
1290,122313,1937
1291,842735,11904
1292,2927387,54213
1293,396266,2336
1294,21855,253
1295,653999,14874
1296,383922,5247
1297,149474,2836
1298,649723,7372
1299,58014,700
1300,541048,10576
1301,66653,318
1302,842329,16970
1303,347312,5982
1304,3734853,61806
1305,492074,6231
1306,336627,7897
1307,101813,1655
1308,2149860,35402
1309,1069260,20701
1310,32275,463
1311,189619,2081
1312,1290394,23924
1313,706799,13055
1314,364014,5753
1315,308604,4870
1316,430225,175535067
1317,461162,10631
1318,55021,908
1319,433337,8660
1320,678433,17282
1321,355302416,17596
1322,556956,7185
1323,315050,7399
1324,598372,8853
1325,108950,1491
1326,215327,2182
1327,313870,5511
1328,91216,1273
1329,1002144,25344
1330,193580,4350
1331,2071938,51344
1332,957241,12127
1333,105102,1509
1334,1056463,19040
1335,444500,5661
1336,173825,60105
1337,1098130,26128
1338,149591,2741
1339,578872,9554
1340,122495,1937
1341,843952,11904
1342,2932822,54431
1343,396673,2345
1344,22006,254
1345,655342,14910
1346,384650,5247
1347,149765,2840
1348,650207,7372
1349,58083,700
1350,541998,10576
1351,66828,318
1352,842329,16970
1353,347967,5995
1354,3737236,61901
1355,493264,6236
1356,337655,7897
1357,102075,1659
1358,2150878,35475
1359,1069260,20775
1360,32331,463
1361,190023,2087
1362,1292033,23936
1363,707527,13055
1364,364477,5753
1365,308770,4870
1366,430225,221130231
1367,461777,10650
1368,55194,916
1369,434151,8674
1370,679958,17282
1371,526308848,17613
1372,558282,7206
1373,315456,7413
1374,598988,8853
1375,109115,1493
1376,215504,2182
1377,314253,5521
1378,91472,1274
1379,1005722,25376
1380,193580,4356
1381,2078768,51344
1382,958802,12127
1383,105196,1509
1384,1057808,19040
1385,444548,5696
1386,174160,60105
1387,1100738,26168
1388,150063,2745
1389,579877,9569
1390,122677,1937
1391,845169,11904
1392,2938262,54649
1393,397081,2354
1394,22155,255
1395,656685,14944
1396,385378,5247
1397,150056,2844
1398,650690,7372
1399,58152,700
1400,542948,10576
1401,67003,318
1402,842329,16970
1403,348622,6008
1404,3739616,61997
1405,494491,6241
1406,338668,7897
1407,102337,1663
1408,2151510,35548
1409,1069260,20849
1410,32387,463
1411,190427,2093
1412,1293671,23948
1413,708254,13055
1414,364940,5753
1415,308935,4870
1416,430225,397918583
1417,462393,10669
1418,55367,923
1419,434965,8688
1420,681481,17282
1421,798273776,17630
1422,559632,7226
1423,315864,7427
1424,599604,8853
1425,109280,1495
1426,215678,2182
1427,314636,5531
1428,91728,1275
1429,1009300,25409
1430,193580,4361
1431,2085585,51344
1432,960359,12127
1433,105289,1510
1434,1059148,19040
1435,444582,5731
1436,174495,60105
1437,1103345,26208
1438,150535,2749
1439,580882,9584
1440,122859,1937
1441,846386,11904
1442,2943707,54862
1443,397490,2363
1444,22299,256
1445,658028,14978
1446,386104,5247
1447,150347,2850
1448,651171,7372
1449,58221,700
1450,543898,10576
1451,67177,318
1452,842329,16970
1453,349277,6021
1454,3741993,62093
1455,495757,6246
1456,339680,7897
1457,102599,1666
1458,2151620,35620
1459,1069260,20922
1460,32443,463
1461,190829,2099
1462,1295307,23960
1463,708981,13055
1464,365402,5753
1465,309100,5437
1466,430225,513120863
1467,463009,10688
1468,55539,930
1469,435779,8702
1470,683003,17282
1471,1209769840,17647
1472,561019,7245
1473,316273,7441
1474,600220,8853
1475,109445,1497
1476,215848,2182
1477,315019,5541
1478,91985,1277
1479,1012880,25439
1480,193580,4366
1481,2092389,51344
1482,961915,12127
1483,105381,1511
1484,1060482,19040
1485,444606,5766
1486,174828,60105
1487,1105952,26248
1488,151008,2753
1489,581887,9599
1490,123041,1937
1491,847603,11904
1492,2949155,55068
1493,397898,2372
1494,22435,257
1495,659371,15012
1496,386829,5247
1497,150638,2861
1498,651649,7372
1499,58290,700
