Province_State,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31
Massachusetts,9.49356251370587,9.500020447090638,9.50554408582681,9.511185430954244,9.516647908551128,9.521714556684751,9.52558897214577,9.528794103094718,9.534595424658804,9.540147589478611,9.545955098183267,9.551444720923957,9.5563385212508,9.559517275737559,9.562475024372697,9.56836440548421,9.571435532348406,9.578103612900335,9.584108393341092,9.587268821942159,9.58932460283475,9.592400371638025,9.596214830319344,9.601368432286577,9.60642831827175,9.61059191303146,9.615805480084347,9.619465440915834,9.624104282899042,9.629576884168266,9.633645398212678,9.639456900415627,9.643744848773588,9.647627092407303,9.649755919453895,9.652972804425787,9.656563472556515,9.66058762285624,9.663134259490725,9.666498594399865,9.669472621333282,9.671177113397102,9.673067592251142,9.67696329306244,9.679030639139388,9.68190528178887,9.684584995479172,9.68775397939693,9.689365683192376,9.691716587516886,9.696032786103176,9.69873632077599,9.700330435154035,9.703511060503452,9.706133572908211,9.707229330003301,9.708506197595383,9.711721536914174,9.714262219425379,9.716012740501373,9.718061180788695,9.71992522630604,9.721605898970559,9.722505098743403,9.725138096494574,9.726750374036074,9.729372232289272,9.731096524419081,9.73317361486645,9.73477299914839,9.73601519859238,9.739261284011265,9.741615472609583,9.744022777885101,9.746073219448274,9.747768977536708,9.748644966730458,9.749695141856147,9.751850377873168
Arizona,9.257510176452573,9.27556615689389,9.292473201514705,9.309370895439137,9.328034514792826,9.329633378164166,9.329633378164166,9.329633378164166,9.352620879232953,9.373564053078196,9.392828581549459,9.406811351874557,9.412382853382338,9.412464556066316,9.429395577381786,9.444938073335509,9.458761730474661,9.474472303967703,9.48029117039765,9.481969279105716,9.482274087459825,9.500244972781061,9.51613246360028,9.529012261114708,9.543163100092235,9.547669384317377,9.550306497851652,9.550804629866933,9.567105311865157,9.579348943073732,9.59308259297708,9.604744532724922,9.612399686949514,9.61440449916872,9.61440449916872,9.614604759507829,9.620063070336988,9.634103708365723,9.643550340392906,9.647368744540465,9.648982324778904,9.648982324778904,9.658290091690503,9.661033752687418,9.66871413573975,9.673948594133059,9.678341998551245,9.679155795585109,9.679155795585109,9.684149252062896,9.685953239986429,9.691901950055648,9.697078200213083,9.700391696525696,9.70069794710231,9.70069794710231,9.70069794710231,9.705341445395202,9.70880997353259,9.71232704707497,9.713960095491844,9.714383043445341,9.714383043445341,9.715650815054063,9.716374535006043,9.71992522630604,9.722684841711443,9.725197856855544,9.725914702764378,9.725914702764378,9.729074639810214,9.731690419198387,9.733588515740731,9.735009727562824,9.735837835974042,9.736192529758796,9.736192529758796,9.737551024991497,9.739084496244518
Indiana,9.237177025929743,9.24329147211587,9.249657234353133,9.255887186932153,9.26245832623829,9.268892258925797,9.275285060616564,9.27995971385624,9.28609698437543,9.29081375612606,9.296884973376368,9.301186055275759,9.305377787310935,9.309099143999447,9.313618721429684,9.318117964149614,9.321971188147367,9.325542301664866,9.329278296047697,9.33229248272693,9.335385860950407,9.33890947277089,9.34215779659637,9.358587948436385,9.366232391933156,9.371863806132854,9.37737907190562,9.382274835883651,9.387900611668426,9.392828581549459,9.394992544108419,9.402447229504935,9.405084448768694,9.40705780905387,9.408535277926427,9.411810747608898,9.41336284529417,9.415890054889344,9.419466131522189,9.420358156071465,9.423271958213975,9.426096704856375,9.429556219952412,9.430920640887228,9.433083843269053,9.436040652072082,9.438033557988964,9.439386468943006,9.441134582220915,9.443355043085656,9.444146871458646,9.446518601560848,9.449199779730396,9.451480999992047,9.45234493093131,9.452894316810216,9.45430563898269,9.455323689894849,9.45743479744618,9.45915167003897,9.46086560003161,9.46164368908425,9.462265724715845,9.463198053273784,9.464517365870565,9.465602553171852,9.466763948525191,9.467073426283948,9.468619380058648,9.468696615046134,9.469622969906265,9.470856776355195,9.471396088360253,9.47293537905132,9.473627287593242,9.474549088242322,9.474932921202932,9.475700145423472,9.475776835480644
North Carolina,8.94102198354136,8.954931860074698,8.965206802770357,8.978912601074276,8.989319566042951,8.997642078523512,8.997642078523512,9.004545458996587,9.012011377036412,9.028818495352793,9.043695294567236,9.058004710672485,9.070618428801046,9.073489189226986,9.079889942592118,9.095602694505759,9.110188490025742,9.12238309321704,9.136478523377727,9.141633173966392,9.142382678792956,9.149528232579426,9.167328481382892,9.182866394975427,9.194414221425923,9.203013596589722,9.208739090609209,9.209540051805414,9.215029361462314,9.228376734462282,9.23941361946189,9.247347097605278,9.254739959272866,9.258368340986765,9.259320994197804,9.265112607823163,9.275285060616564,9.284241179815718,9.289243969571649,9.296242800976886,9.298992069570746,9.299723933110869,9.302554855963994,9.312445594913337,9.318117964149614,9.32250766884693,9.324829098460881,9.324829098460881,9.328567753340833,9.331584079261546,9.338205742974079,9.341368634382587,9.345482965918476,9.35036314989601,9.35036314989601,9.353227859524731,9.354700422483019,9.358415490041546,9.360741172643708,9.36426245424844,9.366660126231137,9.366660126231137,9.368198456591763,9.369308003071827,9.3722891389622,9.374497958142467,9.376363155800634,9.377632889750377,9.377632889750377,9.378985497953893,9.380504998499505,9.383873422737057,9.391661428436555,9.395075679994072,9.395075679994072,9.395075679994072,9.399803036921504,9.399968503952575,9.402034535016803
Tennessee,8.988695696785708,9.00565049932022,9.015905747298426,9.025455532779063,9.030735122676456,9.035034150076132,9.039670667922676,9.044521887281242,9.054504940418054,9.069352678675205,9.080003870248179,9.084777149000837,9.089302043599126,9.101752431559284,9.122928914965213,9.139595967450425,9.1503780308035,9.155039056191093,9.166910814048848,9.174816815907135,9.185432736269998,9.200391041122515,9.213734605044198,9.230437073675304,9.250137841850249,9.25569607369698,9.256269303864583,9.265491216441031,9.271623600393081,9.280985211545515,9.288504392945537,9.29596745794362,9.296793259706382,9.299632479454944,9.299998243906717,9.301551252029567,9.304377013902565,9.310909426897878,9.31154225248515,9.316140790862395,9.317758768743452,9.3195534569495,9.323579767582693,9.329633378164166,9.334503014596605,9.339436945310593,9.34084218004034,9.342420712333391,9.343296599224809,9.344608992781216,9.346617990268731,9.3502762122737,9.353141170607854,9.353921100453707,9.354267540782825,9.355046592975441,9.35781165133439,9.359363643368622,9.36082720525012,9.36220272128543,9.36220272128543,9.36220272128543,9.36220272128543,9.36314729221994,9.36383369293329,9.365804474600255,9.368198456591763,9.368198456591763,9.368198456591763,9.368539986649727,9.37143829231851,9.37526141408997,9.375600540841843,9.377294451639015,9.377294451639015,9.377294451639015,9.38151671766514,9.383873422737057,9.384713758920963
Alabama,8.625868208041894,8.658866349732383,8.690474003558043,8.704668113450987,8.719317375506371,8.71948076085107,8.719644119505357,8.720460512725655,8.745761999375512,8.760923376338836,8.777555453213056,8.80357441813497,8.804024902413179,8.804325112562537,8.83884181343129,8.878079256126435,8.901230352110781,8.931551966694522,8.931551966694522,8.94754601503218,8.94754601503218,8.973984926689743,9.012377119192271,9.031931152002144,9.041921720351219,9.049467146388098,9.049702026013371,9.050640993218508,9.057189192482008,9.092569836241674,9.107421317968342,9.1248914101437,9.131621787264777,9.131621787264777,9.131838143821225,9.133243321591216,9.142810715182584,9.151121012316212,9.166806369952454,9.16858043772795,9.168788944817948,9.168788944817948,9.17585244151751,9.184509611941662,9.19339765124587,9.197255132427527,9.203416456903359,9.203416456903359,9.203517146628057,9.209540051805414,9.21333588095598,9.219795530746937,9.222565341598752,9.225228984469933,9.225228984469933,9.225228984469933,9.228867676590067,9.232395362757014,9.237469039364436,9.239899174217728,9.242613932526478,9.242613932526478,9.242807562113684,9.243581705755984,9.246093541682,9.248791558350435,9.252057965328051,9.253112463820052,9.253112463820052,9.253112463820052,9.254452946594503,9.257987025443535,9.2596066132791,9.261413642160184,9.261698664251325,9.261698664251325,9.261698664251325,9.261793653565098,9.264354960282422
Virginia,8.608495349823023,8.622093601241607,8.635331719433278,8.640648995343156,8.649448770536708,8.653470809708786,8.655214489313613,8.66544076787644,8.676246121270838,8.689632748355741,8.700014623251842,8.712759974960212,8.712759974960212,8.71308886823731,8.728264161496178,8.736971085254146,8.74973246437081,8.760923376338836,8.771835409789817,8.774158291205957,8.775703886567738,8.782322859397507,8.791181936736017,8.802522498284421,8.814776088545281,8.820847033377717,8.821584877430965,8.82776136765472,8.839131752546109,8.84404789894249,8.84779106484485,8.848939995030118,8.853236764745898,8.85552084853691,8.85609105525229,8.85907931788153,8.864464055279676,8.866581653303996,8.867709208039386,8.881558488638976,8.900003608959596,8.920923462230686,8.943636705909594,8.962904128092928,8.982686665184087,9.011645501064283,9.033961124637857,9.054037377580782,9.080687163749312,9.09873819539488,9.140668698726863,9.143986871426161,9.151545325465678,9.161150127785412,9.169205828617628,9.178230318057949,9.189218875354072,9.195226734166134,9.200593020521303,9.20653313363323,9.208939391060555,9.212338374638856,9.21642184229205,9.22078562983772,9.225721474014485,9.228474942171665,9.228474942171665,9.228474942171665,9.228474942171665,9.228474942171665,9.228474942171665,9.228474942171665,9.228474942171665,9.228474942171665,9.228474942171665,9.230044955250518,9.232101863757695,9.234349824436535,9.235325624670091
Louisiana,8.983690681332686,8.990067695753655,8.997270906233448,8.997270906233448,8.997270906233448,9.012377119192271,9.018453210312527,9.027018314848645,9.034080406560824,9.0410929746695,9.045937315684574,9.045937315684574,9.055556158175316,9.058470422638056,9.06207235530708,9.069813136839207,9.076123029856374,9.082734247371036,9.082734247371036,9.089302043599126,9.095266164130717,9.09985563880091,9.105757331783742,9.109967397829395,9.113499020526627,9.113499020526627,9.118225083068378,9.120743838164426,9.122928914965213,9.128370809108931,9.131297164635729,9.135293497653272,9.135293497653272,9.13701670755734,9.140561477368266,9.140561477368266,9.147613542067878,9.149209371971951,9.152817185732516,9.152817185732516,9.15556734612889,9.156728602527533,9.159468041602427,9.162095059348188,9.165552189186048,9.168267595554275,9.168267595554275,9.170455438277267,9.172534657240284,9.174505918966966,9.176680170483548,9.178540059426386,9.181632207839439,9.181632207839439,9.184919994629272,9.18594521514146,9.187071745036828,9.191463316206494,9.19309247856663,9.196444266784072,9.196444266784072,9.198773735604718,9.200693994924377,9.202912856147385,9.205930663487482,9.207837241758064,9.20923976653215,9.20923976653215,9.20923976653215,9.213435576883485,9.214133170214879,9.21602418844448,9.217713126305595,9.219101877644755,9.219101877644755,9.219101877644755,9.222565341598752,9.223552703448318,9.224440496354964
South Carolina,8.676075516476429,8.684739462628038,8.688622307043769,8.705828110266784,8.717518372649767,8.738414897167749,8.740176729929082,8.741935464094144,8.752897524775305,8.759982494977281,8.764834214330834,8.776475789346321,8.786914938491025,8.787678239039497,8.791638037085997,8.80597465931132,8.839856232763264,8.845489236753274,8.855805992536562,8.85978949474541,8.8934354408475,8.898228985601227,8.9085593751449,8.921057018157429,8.929832503272403,8.93748122841604,8.942722330560143,8.947806093057054,8.94819608331224,8.954544488386723,8.966738978759576,8.973984926689743,8.976135873302548,8.987071812848821,8.991562278171614,8.994172434398399,9.001839097398843,9.006509131694346,9.013595294516504,9.01881660441743,9.027018314848645,9.027978814382207,9.03097444300786,9.035867930125628,9.041211408968211,9.045229851912582,9.047703788498627,9.053335623166017,9.055205875026193,9.056839480990421,9.061956366209925,9.066585468331045,9.071078304642676,9.073374516903025,9.077380244719953,9.078065332666364,9.078407700715356,9.080459451121662,9.085117227222105,9.086363192156472,9.090542808520587,9.091106284052485,9.091444217032327,9.091782035852047,9.097619501912064,9.098179005087852,9.101306450952048,9.102532419341877,9.105868350379472,9.108086137937427,9.108418382250798,9.111182800442965,9.114269903225448,9.115260165725912,9.116578992161708,9.118553976345474,9.118553976345474,9.118992332516877,9.121181235656364
Missouri,8.761550139129644,8.765926513729443,8.77307495131822,8.778479952508487,8.783242963740905,8.783702698635217,8.784315349902657,8.786303878282583,8.816260208734581,8.821584877430965,8.828201089171515,8.830835365537549,8.831857935197906,8.832879460277615,8.851520271691061,8.856376036730422,8.859647499714997,8.861633597686627,8.863757191604241,8.863898604317479,8.864322722511439,8.901230352110781,8.91139510724569,8.914894908906568,8.916774356365426,8.91905180393029,8.919319398258887,8.919453168575453,8.920789888464375,8.922258219503062,8.951828676824181,8.955835144218959,8.95944014361693,8.959697146959389,8.959825623865841,8.960339366492091,8.96469555531546,8.986946789406764,8.993303139093733,8.994668835500674,8.994668835500674,8.995040974685022,9.012742727629712,9.014811987694946,9.018695487721343,9.020510699691906,9.021960500598263,9.021960500598263,9.022081222515475,9.023890304598448,9.045819439807735,9.046526486737967,9.048409504829962,9.049349685884057,9.049584593096789,9.04981944514108,9.062536177207788,9.063926353520646,9.065083359319043,9.066008001086264,9.066585468331045,9.066585468331045,9.066700921774572,9.070503426788383,9.071423072789514,9.07211225269274,9.072227069846548,9.072686206677387,9.073259831427816,9.073374516903025,9.07954808172616,9.080914824535725,9.081256218564645,9.081711229379001,9.082166033252674,9.082166033252674,9.082279701908664,9.08805973726735,9.088624613292087
